Entry,Gene names  (primary ),Ambig,Label,log2FC,SE,Tvalue,DF,pvalue,adj.pvalue,issue,MissingPercentage,ImputationPercentage
P74162,NA,No,ATPnarrow_T,-0.04684739775066166,0.05580766365496494,-0.8394438090133858,6,0.4333871519931578,0.5556661736541486,NA,0,0
P73244,NA,No,ATPnarrow_T,-0.5529999509520858,0.15709755319907598,-3.520105435705401,6,0.012516949604114647,0.07529328375786962,NA,0,0
P73493,gshB,No,ATPnarrow_T,0.835044412636125,0.1233783388601227,6.768160605427157,6,5.080905152525794e-4,0.012424022837247597,NA,0,0
Q55803,rimO,No,ATPnarrow_T,0.4150058626277162,0.16428337155962114,2.5261586652858763,6,0.0449119935215172,0.13131536935975874,NA,0,0
P72937,NA,No,ATPnarrow_T,0.9342780919674021,0.2098132159268227,4.452903921425301,6,0.004315692152928152,0.04103903556534456,NA,0,0
P72845,NA,No,ATPnarrow_T,-0.1555442663806679,0.11970384162984986,-1.2994091439575046,6,0.24149499653272866,0.37578085066532174,NA,0,0
P74771,ndhO,No,ATPnarrow_T,-0.9108181921724061,0.30070418684768707,-3.028950816151271,6,0.023129112338250435,0.09478979213965343,NA,0,0
P74250,gpx1,No,ATPnarrow_T,-0.13697220097865054,0.16834193424529945,-0.8136546701373972,6,0.44692186254434096,0.5699299994501954,NA,0,0
Q55512,asd,No,ATPnarrow_T,0.4262318063428791,0.0521794994774254,8.16856831919749,6,1.8120081747285965e-4,0.006190074743939601,NA,0,0
P72697,bcp,No,ATPnarrow_T,-0.08496402962771178,0.08819167196221037,-0.9634019600412881,6,0.3725506845625213,0.498189522194934,NA,0,0
P74673,NA,No,ATPnarrow_T,0.11658087716774931,0.1711880182781159,0.6810107292576365,6,0.521265813397854,0.6343896680933732,NA,0,0
Q55712,NA,No,ATPnarrow_T,-0.7122355794281207,0.2465649152059711,-2.888633116488393,6,0.027743034496908958,0.10339580820809229,NA,0,0
P73720,opcA,No,ATPnarrow_T,0.11635846866794584,0.0734415144299361,1.5843691346936062,6,0.16420117757847774,0.29533206545200813,NA,0,0
P74588,NA,No,ATPnarrow_T,-0.40923719340929643,0.22702172012689176,-1.8026345372617076,6,0.12150827362302574,0.23814694086039587,NA,0,0
P74591,aroE,No,ATPnarrow_T,0.5209683712053104,0.22096253380452233,2.35772265205011,6,0.05645945718143941,0.14745226108969148,NA,0,0
P72779,NA,No,ATPnarrow_T,-0.4159384299738024,0.15358146164946204,-2.7082593530926937,6,0.035187393508541165,0.11674103522545508,NA,0,0
Q55621,purF,No,ATPnarrow_T,-0.12676844597033057,0.08731590941908328,-1.4518367478931025,6,0.19675152346675917,0.3305022974783613,NA,0,0
P74074,NA,No,ATPnarrow_T,-0.13116368783899554,0.09099657225016111,-1.4414135015812457,6,0.1995513342495221,0.3325586076017377,NA,0,0
Q55875,raf1,No,ATPnarrow_T,0.1200707634289771,0.13879774584694726,0.8650771862057438,6,0.4202339088316629,0.5449245257198457,NA,0,0
P74474,NA,No,ATPnarrow_T,-0.25238895339159967,0.05520297450068005,-4.572017281215353,6,0.0038023822804880147,0.038663827743180106,NA,0,0
P74027,NA,No,ATPnarrow_T,-0.41390188215957735,0.12018377623170315,-3.443908114200148,6,0.013735036078175389,0.0767733343373668,NA,0,0
Q55447,NA,No,ATPnarrow_T,0.5875423244504955,0.18646797503508314,3.150902048139644,6,0.019792057180906042,0.09121644930943297,NA,0,0
P73672,ispG,No,ATPnarrow_T,0.2921750113765292,0.12218010330092237,2.391346900869116,6,0.05392712618927775,0.1446035472490555,NA,0,0
P73599,NA,No,ATPnarrow_T,-0.28269240421135067,0.10993050521160658,-2.571555581111836,6,0.042246498708363056,0.12686302389909024,NA,0,0
P73527,ribH,No,ATPnarrow_T,0.35709520227894753,0.06949108076596731,5.138719938484997,6,0.002138690634948537,0.02745544102615184,NA,0,0
Q55541,NA,No,ATPnarrow_T,-0.3109827161001697,0.28184763884213915,-1.1033717272840058,6,0.3121417342108759,0.4458547441370925,NA,0,0
P72782,bvdR,No,ATPnarrow_T,0.5025204600030443,0.06956806873813977,7.2234355375678865,6,3.5693025123206823e-4,0.009729154785753664,NA,0,0
Q6ZEQ5,NA,No,ATPnarrow_T,-0.7653205349865997,0.26128834986260396,-2.92902663049859,6,0.026320368762586366,0.10162037112472255,NA,0,0
Q55865,NA,No,ATPnarrow_T,0.8719921586532112,0.12090598310285759,7.212150600614915,6,3.5998820044658153e-4,0.009729154785753664,NA,0,0
P73602,NA,No,ATPnarrow_T,-0.41309028201316894,0.19247377451585176,-2.1462159354034367,6,0.07549963040048002,0.17465945106468359,NA,0,0
P73511,glgP,No,ATPnarrow_T,0.14596996356437583,0.07485349076325545,1.9500755686337405,6,0.09904858744804468,0.20422374993130338,NA,0,0
P48958,rpmG,No,ATPnarrow_T,0.08386335932243208,0.12573135831069884,0.6670043213499262,6,0.5295702778017808,0.642111777216563,NA,0,0
P73603,NA,No,ATPnarrow_T,0.14729778090196616,0.10876144428592686,1.3543198315271516,6,0.22441311866041103,0.3589910792277915,NA,0,0
P36236,rplA,No,ATPnarrow_T,-0.732911240590851,0.1377679378055289,-5.319897011345391,6,0.0017953574142635098,0.02475088276401879,NA,0,0
P73242,fabD,No,ATPnarrow_T,0.08009974330987768,0.09292878574191253,0.8619475942829551,6,0.42182376779119846,0.5456083243344595,NA,0,0
P73619,NA,No,ATPnarrow_T,0.06164497024513742,0.06858003206187795,0.8988763695752838,6,0.40334767936290117,0.5283648810021677,NA,0,0
P73376,sepF,No,ATPnarrow_T,0.017271844856944205,0.08175391884810668,0.21126626222082565,6,0.8396724943614076,0.8874852663348871,NA,0,0
P73607,NA,No,ATPnarrow_T,0.606854884775587,0.5177752177795724,1.1720431259302522,6,0.28560662903743705,0.4178636843260215,NA,0,0
P74453,NA,No,ATPnarrow_T,0.5547135349601776,0.24918665847060945,2.226096446594487,6,0.06762815652216636,0.1629070543872534,NA,0,0
Q55771,hdrB,No,ATPnarrow_T,0.229995235791332,0.12417999054919572,1.8521118802969792,6,0.11345752901759543,0.22663188234820075,NA,0,0
P20804,acpP,No,ATPnarrow_T,-0.7313787633562031,0.21338538074729235,-3.4275017379112724,6,0.0140140718092705,0.0767733343373668,NA,0,0
P74338,ndhM,No,ATPnarrow_T,-1.188887038201672,0.3104777320418327,-3.8292183802781885,6,0.008667049639473845,0.061735327497221555,NA,0,0
P74179,NA,No,ATPnarrow_T,0.23982705298909684,0.12238922608836897,1.9595438312187217,6,0.0977569526528097,0.20314166532775904,NA,0,0
Q6YRU8,NA,No,ATPnarrow_T,-0.8983499625340513,0.29689849305898913,-3.0257814826819045,6,0.0232236228933016,0.09478979213965343,NA,0,0
Q55141,ilvH,No,ATPnarrow_T,-0.14736385125994222,0.1540092660577712,-0.9568505521262844,6,0.37559166649798525,0.500301739939599,NA,0,0
Q55468,queC,No,ATPnarrow_T,0.38956221680140674,0.32983876172889626,1.18106863717127,6,0.28226584441268066,0.415310920074245,NA,0,0
P74463,pilT,No,ATPnarrow_T,1.722763190019275,0.3800113073584437,4.5334524438092245,6,0.003960631099634515,0.03949095280897715,NA,0,0
P74470,NA,No,ATPnarrow_T,0.009333285174544868,0.09745496688384686,0.09577023596620665,6,0.9268216562157243,0.9470748758327096,NA,0,0
P74630,NA,No,ATPnarrow_T,0.16194608354284012,0.027384577666900282,5.913769622913858,6,0.0010405096733427932,0.019082204187911584,NA,0,0
P74428,NA,No,ATPnarrow_T,-0.12816092646491964,0.13570012433490422,-0.944442218406683,6,0.3814043411821686,0.5060752692430067,NA,0,0
P73492,NA,No,ATPnarrow_T,-0.159558308231045,0.13384505512254935,-1.1921120887503274,6,0.2782237299477224,0.41173763234422417,NA,0,0
Q55626,folD,No,ATPnarrow_T,0.4159358969956154,0.1911776353775956,2.175651436289077,6,0.07249470773199507,0.16959468073065817,NA,0,0
Q6YRW7,arsI2,Yes,ATPnarrow_T,-0.45700445862646705,0.21206674625650124,-2.155002925700129,6,0.0745894462452863,0.17353258576186964,NA,0,0
Q59987,por,No,ATPnarrow_T,-0.07451339194332109,0.06765957233942482,-1.101298594816902,6,0.31297392873811836,0.445942791559627,NA,0,0
P73618,deoC,No,ATPnarrow_T,0.37847582578743305,0.13598716809840722,2.783173082283387,6,0.031863257764598085,0.11130464532055181,NA,0,0
P51634,chlI,No,ATPnarrow_T,0.20675340108154058,0.0998159148448967,2.071347053251111,6,0.08373122683504741,0.18413698064152825,NA,0,0
Q55154,dnaK1,No,ATPnarrow_T,0.27572844042951067,0.10798125992184263,2.553484193730322,6,0.0432869159600231,0.12885699330708325,NA,0,0
P74308,NA,No,ATPnarrow_T,0.054982826539178575,0.08784442618424577,0.6259113859296781,6,0.5544205553594925,0.6627777437201112,NA,0,0
P23353,aroC,No,ATPnarrow_T,0.15977321105011794,0.0476746104736336,3.3513270368193226,6,0.015394044287681208,0.079048417417243,NA,0,0
P73535,NA,No,ATPnarrow_T,-0.1495298594610532,0.139047052771205,-1.0753903551418464,6,0.32353023705656025,0.45400193777866094,NA,0,0
P48944,rpsN,No,ATPnarrow_T,-0.0786799750536882,0.24529144531631852,-0.3207611865641115,6,0.7592692427030712,0.8251529230222795,NA,0,0
P73031,NA,No,ATPnarrow_T,-0.4827316729501035,0.15404095450756647,-3.1337878585164947,6,0.020226955793056778,0.09235236281581857,NA,0,0
P73346,NA,No,ATPnarrow_T,-0.5774805582980592,0.23129853439477455,-2.4966892237735925,6,0.04673713110653299,0.13310917627053953,NA,0,0
P72758,ccmM,No,ATPnarrow_T,-0.300573698139751,0.188601876429921,-1.5936941022505442,6,0.16211346687756745,0.29208864997063466,NA,0,0
P74721,adhA,No,ATPnarrow_T,0.5804015311002882,0.1889772076830886,3.0712779504796752,6,0.021906179719082486,0.09476312268503026,NA,0,0
Q55624,NA,No,ATPnarrow_T,0.019705207708133943,0.1434824890351242,0.1373352793127958,6,0.8952584845200431,0.9277804879940306,NA,0,0
Q55728,dacB,No,ATPnarrow_T,-0.14783633215209568,0.1365615295945134,-1.0825620699406349,6,0.32057907069659164,0.45162511056982113,NA,0,0
P72963,NA,No,ATPnarrow_T,0.12908480344305684,0.11803088895631364,1.0936527258625879,6,0.31605909721554815,0.44833244867454136,NA,0,0
P73736,amiA,No,ATPnarrow_T,0.007108795869874707,0.13137357930410662,0.05411130538979304,6,0.9586032268723996,0.9735609639693761,NA,0,0
P74795,NA,No,ATPnarrow_T,-0.17649172368817104,0.052589254961353304,-3.3560415301161988,6,0.015304430281150916,0.079048417417243,NA,0,0
Q55522,valS,No,ATPnarrow_T,1.1319470519244663,0.05951299991327465,19.020164561927594,6,1.3654059023426868e-6,1.6159523295877776e-4,NA,0,0
P73479,frdA,No,ATPnarrow_T,-0.017526508075244036,0.07226619038170169,-0.24252707915930036,6,0.8164493874056313,0.8707097828303048,NA,0,0
P72700,NA,No,ATPnarrow_T,0.29661678897624083,0.08033329732482286,3.6923268290219515,6,0.010180585963746491,0.06745459215979127,NA,0,0
P72807,NA,No,ATPnarrow_T,-0.049803485053817216,0.0689120187183966,-0.7227111609853593,6,0.4970489723880114,0.6153990791452107,NA,0,0
P72646,NA,No,ATPnarrow_T,0.1074658428489747,0.09760260664692956,1.1010550490493014,6,0.31307181374341875,0.445942791559627,NA,0,0
P73557,NA,No,ATPnarrow_T,-0.007324618738045255,0.16456739594922634,-0.044508322537382225,6,0.9659435301566199,0.9773635521880282,NA,0,0
P73040,NA,No,ATPnarrow_T,0.1597093820280056,0.06326175052879104,2.524580503906864,6,0.04500779943002442,0.13131536935975874,NA,0,0
Q55847,NA,No,ATPnarrow_T,0.24764665332856867,0.15996604195787414,1.5481201528620965,6,0.17256149062231962,0.30454946667225474,NA,0,0
P73336,rpsT,No,ATPnarrow_T,0.30882194870924795,0.08844029988373492,3.4918690813490048,6,0.012953849332506762,0.07582375911204832,NA,0,0
P72622,msrA1,No,ATPnarrow_T,-1.1969675336496672,0.44734404063854655,-2.675720306771261,6,0.03674518769002022,0.11823127946964473,NA,0,0
P20170,trpE,No,ATPnarrow_T,0.12552129374637092,0.047129972040552415,2.6633008319709512,6,0.03735904501192411,0.11915446964983248,NA,0,0
P74702,htpG,No,ATPnarrow_T,0.4015161498742573,0.08645013567302631,4.64448258812318,6,0.0035239418548114188,0.036556447322134616,NA,0,0
P74113,NA,No,ATPnarrow_T,-0.26573844903605043,0.14457627804398465,-1.8380501464784176,6,0.11569034728858574,0.22971108556505027,NA,0,0
Q55852,NA,No,ATPnarrow_T,0.15683479350038024,0.11553863540511637,1.3574229343324506,6,0.22348102862866104,0.35805774789646627,NA,0,0
P74228,fusB,No,ATPnarrow_T,-0.09013932278677578,0.11330020576953807,-0.7955795152757849,6,0.45658799974341746,0.5803414303669427,NA,0,0
P73628,NA,No,ATPnarrow_T,-0.10457409018011751,0.07855886544491827,-1.3311558102050223,6,0.23148237125775584,0.36574214658725424,NA,0,0
P74426,NA,No,ATPnarrow_T,0.164391682757152,0.06936186011936551,2.3700587394030195,6,0.05551624144475342,0.14654009240471444,NA,0,0
P74340,bgl,No,ATPnarrow_T,0.6726252614909439,0.2569272761898283,2.6179597256695355,6,0.03969460541738612,0.12242150079175838,NA,0,0
P73195,NA,No,ATPnarrow_T,0.3276923989545211,0.1596236331019353,2.0529065313609136,6,0.085895715035464,0.18769127519451392,NA,0,0
P74385,NA,No,ATPnarrow_T,0.4494392654273217,0.332317708259356,1.3524385076601415,6,0.2249799254999829,0.3591567688107863,NA,0,0
P19569,psaD,No,ATPnarrow_T,-0.10283385537508916,0.11103632030470377,-0.9261280911767829,6,0.39011079144926963,0.513645875408205,NA,0,0
P72966,btpA,No,ATPnarrow_T,-0.22956758615791087,0.40348028210213255,-0.56896853784741,6,0.5900242580768424,0.6902304591842978,NA,0,0
P73318,rplW,No,ATPnarrow_T,-0.8429787224816508,0.14447733965909904,-5.834677773488203,6,0.0011162593003561927,0.01960220816111163,NA,0,0
P72955,ureG,No,ATPnarrow_T,1.1375949563026582,0.3005061130961514,3.7855967207517933,6,0.009120314742763647,0.061735327497221555,NA,0,0
Q55982,pdxA,No,ATPnarrow_T,1.3748717755295738,0.2822033401864014,4.871918860426816,6,0.002788950011926028,0.031475292991736604,NA,0,0
Q55662,clpC,No,ATPnarrow_T,0.4490237931679783,0.10536302951383311,4.26168263422063,6,0.005311405861507579,0.045838771594691456,NA,0,0
Q55444,tar,No,ATPnarrow_T,-0.12912059325563777,0.12145546879280844,-1.0631105749211285,6,0.32863530367213434,0.45732853234591053,NA,0,0
P12975,psaE,No,ATPnarrow_T,0.03350828796295559,0.10209130773643399,0.3282188141762559,6,0.7538979135826018,0.821053189023682,NA,0,0
P45450,murF,No,ATPnarrow_T,0.5382086571001989,0.0889996463777079,6.0473123097150445,6,9.255551394142802e-4,0.018898570621811887,NA,0,0
Q55552,guaB,No,ATPnarrow_T,0.447957765032519,0.07831140995063038,5.72021069873373,6,0.0012373174180386748,0.020170237909932047,NA,0,0
P74740,NA,No,ATPnarrow_T,0.11527455149896003,0.12993658820053935,0.8871600608833097,6,0.40914233783492726,0.5339125552178784,NA,0,0
P74102,NA,No,ATPnarrow_T,0.1263679908934124,0.09200596985086758,1.3734759939843275,6,0.21871476708090132,0.35317620407560635,NA,0,0
P72649,gpmB,No,ATPnarrow_T,0.41102121259961494,0.2978698183434308,1.3798686113466037,6,0.21684254056655017,0.35181246313087994,NA,0,0
P74202,NA,No,ATPnarrow_T,0.34935468799757685,0.0734847044835664,4.754114348730954,6,0.003145371489927662,0.0336489220849553,NA,0,0
P73310,rplN,No,ATPnarrow_T,-2.867503895298185,0.20103057679033343,-14.26401864373534,6,7.42519344987258e-6,6.354728060849283e-4,NA,0,0
Q55674,fumC,No,ATPnarrow_T,-0.2048263030380232,0.2842456825549719,-0.7205960041219296,6,0.4982588689810099,0.6157784096792986,NA,0,0
P74342,folB,No,ATPnarrow_T,0.21510175677666488,0.3295405140533247,0.6527323579457005,6,0.5381193025194748,0.6494107211368985,NA,0,0
P73057,NA,No,ATPnarrow_T,0.05219486982748063,0.0708452249794635,0.7367450642243115,6,0.48907171152968987,0.6088201790799898,NA,0,0
Q55436,NA,No,ATPnarrow_T,0.10251515962649031,0.13634878734617673,0.7518597093659072,6,0.4805782909635741,0.6031045978228254,NA,0,0
P73055,NA,No,ATPnarrow_T,0.10180269745508722,0.08961567664185176,1.1359920637763052,6,0.2992889319651282,0.432915117081953,NA,0,0
Q55746,lpxA,No,ATPnarrow_T,0.8343667947773427,0.09337808565802103,8.935359821286633,6,1.0963526851215377e-4,0.005117973670999178,NA,0,0
P72703,speB1,No,ATPnarrow_T,0.2683667076219862,0.21845891655222133,1.2284538981398578,6,0.26527228609074016,0.3982962541157751,NA,0,0
P73264,NA,No,ATPnarrow_T,0.2232359321431018,0.0661457298809,3.374910709203053,6,0.014951459322535499,0.0787443524320203,NA,0,0
P23350,rplJ,No,ATPnarrow_T,0.18987237405486623,0.17384204391511573,1.0922120436387521,6,0.3166432424346266,0.4485415310073952,NA,0,0
P74232,purD,No,ATPnarrow_T,0.4143362146580569,0.14348867274275764,2.887588314381212,6,0.027780917258310556,0.10339580820809229,NA,0,0
Q55404,acsA,No,ATPnarrow_T,0.9353137129329336,0.15654678644094802,5.974659296412636,6,9.861833566653377e-4,0.018898570621811887,NA,0,0
P73371,NA,No,ATPnarrow_T,0.2733254586633954,0.14619142605912555,1.869640826629955,6,0.11073393929628139,0.2234258460850314,NA,0,0
P73253,NA,No,ATPnarrow_T,-0.2879614997084404,0.15010945289581923,-1.918343543016541,6,0.10350357590406922,0.21132837465900417,NA,0,0
P74071,rpsB,No,ATPnarrow_T,-3.2610637052924707,0.26482275805970334,-12.314136931378366,6,1.7483146026009422e-5,0.0011221994355444798,NA,0,0
P10549,psbO,No,ATPnarrow_T,-0.12169988466938476,0.09840473114715409,-1.2367279830010935,6,0.2623978083400731,0.39746688667441754,NA,0,0
P74646,kaiC,No,ATPnarrow_T,0.8804901477328212,0.09563608907616654,9.206672462647242,6,9.260859549153899e-5,0.004529001312848121,NA,0,0
Q6ZED7,NA,No,ATPnarrow_T,0.7312879485789601,0.1442400340976877,5.069937435564453,6,0.002288126598006368,0.027677385092155154,NA,0,0
Q55466,NA,No,ATPnarrow_T,0.42081369628073784,0.07864351671452342,5.350901305803692,6,0.0017431165735872778,0.024523023576358004,NA,0,0
P74473,NA,No,ATPnarrow_T,-0.21769265424812007,0.22572625194268195,-0.9644099982814501,6,0.37208449784018405,0.498189522194934,NA,0,0
P73298,rpsK,No,ATPnarrow_T,1.1464129000875072,0.19034857827019774,6.022702719955105,6,9.456011102035866e-4,0.018898570621811887,NA,0,0
P72719,bcp,No,ATPnarrow_T,-0.10118620837807893,0.11910197043721754,-0.8495762749065299,6,0.42815214616357644,0.5517118753381752,NA,0,0
P72747,NA,No,ATPnarrow_T,-1.491450753261846,0.11421971763524555,-13.057734550042513,6,1.2435186869108605e-5,9.12209779612467e-4,NA,0,0
Q55766,rpiA,No,ATPnarrow_T,0.08834072627934471,0.105118677647286,0.8403903878601114,6,0.43289611791361393,0.5556661736541486,NA,0,0
P26290,petC2,No,ATPnarrow_T,-0.45004450660046186,0.21598573224470718,-2.0836770184919953,6,0.08231502849477468,0.18258646709316112,NA,0,0
P73313,rplP,No,ATPnarrow_T,-0.0021604274071195684,0.0785127249890026,-0.027516907704097433,6,0.9789398558604732,0.9885656164884031,NA,0,0
P74330,cysS,No,ATPnarrow_T,0.061936090242237035,0.41688266899857107,0.14856959727066354,6,0.8867607823106467,0.9243530757455314,NA,0,0
P73945,NA,No,ATPnarrow_T,0.1335817853852424,0.0785554780175032,1.7004770228179198,6,0.13994746132496028,0.2654851590269742,NA,0,0
Q55887,NA,No,ATPnarrow_T,-0.15134168676810578,0.09776542758556235,-1.5480082326204174,6,0.17258791587463707,0.30454946667225474,NA,0,0
P74598,NA,No,ATPnarrow_T,1.1273549849299347,0.4027332404101357,2.799259837062017,6,0.031194359272445293,0.10933995553857104,NA,0,0
P73463,NA,No,ATPnarrow_T,-0.3634675177022898,0.21351100005422688,-1.7023362618786733,6,0.13958869114762318,0.26547701075668334,NA,0,0
P74571,prlC,No,ATPnarrow_T,-0.06160474038704577,0.04111758037202238,-1.498257918624109,6,0.18471867764289063,0.31776563138902625,NA,0,0
Q55623,NA,No,ATPnarrow_T,0.35704121646715076,0.12375930598099433,2.884964598314582,6,0.027876295141179064,0.10339580820809229,NA,0,0
P36265,nusG,No,ATPnarrow_T,0.1912673920156115,0.14156315565115743,1.3511099772806434,6,0.2253809638073223,0.3591567688107863,NA,0,0
P73286,NA,No,ATPnarrow_T,-0.6040098752314542,0.2668102821923952,-2.2638178344112934,6,0.06421052897135393,0.15890171868332648,NA,0,0
P73316,rpsS,No,ATPnarrow_T,-0.019470013060986485,0.1310983288717179,-0.14851457854995426,6,0.8868023596350363,0.9243530757455314,NA,0,0
P72785,malQ,No,ATPnarrow_T,0.0708351454732627,0.051009203526256326,1.3886738191628736,6,0.21428756861004472,0.34932275073415225,NA,0,0
P74073,NA,No,ATPnarrow_T,-0.05757769904877292,0.06941238979948097,-0.8295017534348522,6,0.43856916809148605,0.5609097579451509,NA,0,0
P74207,leuD,No,ATPnarrow_T,-0.039012497880235565,0.13704883025347286,-0.2846612977876692,6,0.785473335382306,0.8464649689796729,NA,0,0
Q55531,NA,No,ATPnarrow_T,-1.0152111366007357,0.39086941265277136,-2.5973153788388093,6,0.040809064451353017,0.12436471570189776,NA,0,0
P73263,NA,No,ATPnarrow_T,-0.18624524842328571,0.19771920662985168,-0.9419684187381641,6,0.38257150693833664,0.5063156412701955,NA,0,0
P73597,NA,No,ATPnarrow_T,0.017410470596113642,0.0783246059751273,0.2222860923378599,6,0.8314644499054415,0.8828599421558856,NA,0,0
Q55677,NA,No,ATPnarrow_T,-0.9462601080497983,0.43201076228524554,-2.1903623489477035,6,0.07103931626597171,0.16771810989690333,NA,0,0
P54384,leuC,No,ATPnarrow_T,-0.14553614803808262,0.09704450216759704,-1.4996846270254436,6,0.18435994574458037,0.31776563138902625,NA,0,0
P73826,phaB,No,ATPnarrow_T,0.5149568610859856,0.07339207329420591,7.016518787004208,6,4.1810087758520353e-4,0.010734740032000102,NA,0,0
P72720,glmS,No,ATPnarrow_T,0.15053985481845597,0.06988604114419199,2.154076155320566,6,0.07468491032789326,0.17353258576186964,NA,0,0
P42352,rplI,No,ATPnarrow_T,-0.3315408629353487,0.08716238974672955,-3.8037146973450042,6,0.00892892711505433,0.061735327497221555,NA,0,0
Q55367,cynS,No,ATPnarrow_T,0.4788759596314283,0.2197192950388759,2.1794897873975914,6,0.07211203406959665,0.1693101253244063,NA,0,0
P73803,NA,No,ATPnarrow_T,0.25003965138851975,0.08919594786098936,2.803262450646335,6,0.031030282410495102,0.10913732888896736,NA,0,0
Q55806,thrS,No,ATPnarrow_T,-0.15462943778538366,0.054955650561645746,-2.813713170621649,6,0.03060623958554043,0.10801583523831622,NA,0,0
Q59992,trpB,No,ATPnarrow_T,0.3450758944297011,0.05791043862334202,5.958785715199384,6,0.0010000267793794926,0.018898570621811887,NA,0,0
P72888,NA,No,ATPnarrow_T,0.5741263344956533,0.16425124077285008,3.4954155097655346,6,0.012898062143757105,0.07582375911204832,NA,0,0
Q55422,purM,No,ATPnarrow_T,-0.35795372907250383,0.25213123156978967,-1.4197119763539592,6,0.2054987519488516,0.33985059299753717,NA,0,0
P73925,glbN,No,ATPnarrow_T,0.029083719582343726,0.05236799614137003,0.5553720158363663,6,0.5987203649084014,0.6963599261165666,NA,0,0
Q46363,zam,No,ATPnarrow_T,-0.42629348128847266,0.2845159351530444,-1.4983114427638806,6,0.18470520776136956,0.31776563138902625,NA,0,0
P74360,NA,No,ATPnarrow_T,0.49290538730619465,0.15170778566911544,3.2490447680862826,6,0.017487279076649376,0.08619093188364978,NA,0,0
Q55381,NA,No,ATPnarrow_T,-0.23143230777193843,0.14663556082456514,-1.5782822834416284,6,0.16557767910928534,0.29728719658258046,NA,0,0
P74438,pyrC,No,ATPnarrow_T,0.39721023506778114,0.14072213377725665,2.8226564251541912,6,0.030248309841901966,0.10771578050271931,NA,0,0
P73314,rpsC,No,ATPnarrow_T,-0.3465984856113067,0.19397072618271582,-1.7868597619458264,6,0.12419165941214638,0.24232047983598895,NA,0,0
P74236,NA,No,ATPnarrow_T,-0.7481524970213378,0.1386814621163139,-5.394754898054455,6,0.0016721519428002374,0.02434442430776867,NA,0,0
Q55922,NA,No,ATPnarrow_T,0.11130732107753456,0.07446581436962325,1.494743890465529,6,0.18560502667015388,0.31806195893689226,NA,0,0
P74163,pyrB,No,ATPnarrow_T,-4.242153525553039,0.17117096824558625,-24.783136819478884,6,2.839763868500711e-7,4.86072915491705e-5,NA,0,0
Q55332,psbU,No,ATPnarrow_T,0.12489237065942138,0.11878084985929364,1.051452071671211,6,0.3335430175554821,0.46165590165698134,NA,0,0
P26287,petA,No,ATPnarrow_T,0.6001482853679194,0.17006053274102553,3.529027433318978,6,0.012382303353044133,0.07529328375786962,NA,0,0
P72653,NA,No,ATPnarrow_T,0.7334294507160688,0.44140041723976475,1.6615966412140397,6,0.14765778244487615,0.27471837422262285,NA,0,0
Q55504,glmU,No,ATPnarrow_T,-0.49513919200465567,0.48508592180536525,-1.0207247206059387,6,0.34676420781869743,0.4748357885730697,NA,0,0
Q55362,NA,No,ATPnarrow_T,0.09685410832288385,0.09803581186686781,0.9879462053561743,6,0.3613295641736354,0.48698879580882354,NA,0,0
P73848,fabZ,No,ATPnarrow_T,0.3976831678004875,0.15461218631122725,2.5721333957465005,6,0.04221367312913027,0.12686302389909024,NA,0,0
P73383,NA,No,ATPnarrow_T,0.07446395779935004,0.10632548984316133,0.7003396636986143,6,0.5099458696154306,0.6249575275597222,NA,0,0
P73452,nrtA,No,ATPnarrow_T,0.029919399145322222,0.05928147097428251,0.5047006873075376,6,0.6317649631440125,0.7233251027301013,NA,0,0
Q55087,chlP,No,ATPnarrow_T,-1.2358283388218325,0.5879441545322619,-2.101948508706569,6,0.08026117536643551,0.181559971588831,NA,0,0
Q55135,purU,No,ATPnarrow_T,-0.038498366959185244,0.2697341657050147,-0.14272706929268883,6,0.8911781245812902,0.92541954898380685,NA,0,0
P49057,guaA,No,ATPnarrow_T,0.5967920878741684,0.10338892749644128,5.772301757310621,6,0.0011804593539332942,0.019663135878745523,NA,0,0
Q55730,NA,No,ATPnarrow_T,0.08852619512829336,0.08094097032390818,1.0937130451244996,6,0.31603465942421427,0.44833244867454136,NA,0,0
P72585,fcl,No,ATPnarrow_T,0.06190077830888593,0.11227285535100162,0.5513423357352396,6,0.6013117819828901,0.6985828055389459,NA,0,0
Q55819,NA,No,ATPnarrow_T,-0.6942263773604468,0.49492269267988537,-1.4026965981320854,6,0.21027518547692914,0.3460779094307792,NA,0,0
P73476,NA,No,ATPnarrow_T,2.136253105620954,0.9020117932564709,2.3683205935795884,6,0.05564813635622068,0.14654009240471444,NA,0,0
P74287,fni,No,ATPnarrow_T,0.6282872111944203,0.21994967232090365,2.8565044201464307,6,0.028933888718139844,0.10500036647890325,NA,0,0
Q55146,NA,No,ATPnarrow_T,0.41332064896029297,0.15375972517360642,2.6880943530148906,6,0.036144272728356075,0.11754418804925977,NA,0,0
Q55874,NA,No,ATPnarrow_T,-1.6655591787774482,0.52244999601623,-3.1879781634177817,6,0.018884493092946597,0.08978877040025998,NA,0,0
P72886,rfbG,No,ATPnarrow_T,-0.1287354652293164,0.18344072333608122,-0.7017823681029676,6,0.5091075149166877,0.6246755290554818,NA,0,0
P74322,NA,No,ATPnarrow_T,-0.0786528045168381,0.13826258023261334,-0.5688654470682698,6,0.5900899154467512,0.6902304591842978,NA,0,0
